publisher_id,publisher
11767,phixcat
11768,Fiery Phoenix
11769,Loft Sky Entertainment Inc.
11770,Spanking Machine
11771,Verbal Chambers
11772,POLYRAW
11773,Screenzilla
11774,Planeta
11775,Tiny Leviathan Studios
11776,Oppai Reveal Studios
11777,雨天工作室
11778,Creator Studio
11779,Vast Reality
11780,exaQuark
11781,Eduardo Barreto
11782,DWSK Ltd
11783,Happy Snake Games
11784,Alexander Casha
11785,VicX Studio
11786,Vismaya
11787,Retryable
11788,LSGames
11789,Threear.Vision
11790,Origami Sword
11791,阿屁PP314
11792,SpaceSoySauceStudio
11793,FHNBHJ
11794,Sand Sailor Studio
11795,DEtH_MoroZ
11796,Mini Fun Games
11797,Olympia Verlag GmbH
11798,Anarquico
11799,FunArouGames
11800,EreaDrone
11801,Stephan Weiss
11802,Oleksandr Savostianov
11803,Acke Hallgren
11804,LimeVibe Games
11805,GQG PUBLISHER
11806,Brudingo Team
11807,OnPluto
11808,Po-Jui Huang
11809,Miller Tinkerhess
11810,Zine FALOUTI
11811,Dead Fish Eye
11812,TUNNEL no.73
11813,intelectiva
11814,IEVO
11815, Maciej Targoni
11816,Acrylec Studios
11817,Good Game Co.Ltd
11818,carlos canizares
11819,meokigame
11820,Niu Studio
11821,Dd Games
11822,Rain Of Cubes
11823,wosabi
11824,Loveridge Designs
11825,Jakub Domanski
11826,Sugoi Yellow
11827,Giant Space Monster
11828,Pyramid Peak
11829,TuneTheDev
11830,VoleR Creative
11831,Allosaurus
11832,GM Publishing
11833,lovelin
11834,Oxymoron Games
11835,ERTYNEA
11836,SystemSoft Alpha Corporation
11837,Pangake
11838,Qrakhen
11839,Daisu Games
11840,Blue_Trigger
11841,Jupiter Lighthouse Games
11842,Winter Night Games
11843,Night Owl Gaming LLC
11844,Artepi Corporation
11845,Gametornado
11846,KR Game Studios
11847,Jolt Country
11848,Codev Games
11849,Ultaan Games
11850,Ideoservo Games
11851,SpaceGiraff3
11852,"Meant, LLC"
11853,lotions for men
11854,GG STUDIOS d.o.o.
11855,RESPECT TEAM
11856,MadOptimist Games
11857,Catapult Games
11858,teamsupport
11859,CrySmith
11860,Studio Elfriede
11861,Silent Daddio Studios
11862,Hi I'm Alec Games
11863,The Airship Abstraction
11864,Synodic Arc
11865,Beyond Games
11866,Aberrant Realities
11867,Harris Pipocas
11868,8floor
11869,Nicolas Gonzalez
11870,Jöbstl S.
11871,AQGames
11872,White Smoke Games
11873,Ningbing Games
11874,TK
11875,OffWorld Laboratories 
11876,Junitre Works
11877,Retrover Games
11878,Juan Jose Garrido Gomez
11879,Laush Stuido
11880,FUNdation
11881,Universe Worth Experiencing
11882,Yars
11883,origamihero games
11884,SoerGame
11885,Shard Real
11886,Crystal Game Works
11887,Dreamreason
11888,Rapscallion
11889,sniperoncall
11890,Tapteek
11891,Ferocious Bunny
11892,英特衛多媒體股份有限公司
11893,MooCow Games
11894,IKRATKOE
11895,Old Point Games
11896,Antoine Hésèque
11897,Beatrice
11898,National Film Board of Canada
11899,UPandQ
11900,Animyst Games
11901,Mahjong Knight
11902,Bainware LLC
11903,ARIKA
11904,White Rhino Games
11905,VironIT
11906,VRt Ventures
11907,Dankov Games
11908,Squid Monkey Studios
11909,LLC Blini Games
11910,忆夏之铃制作组
11911,First Place Games
11912,"Without Haste, LLC"
11913,Versus Studio
11914,Forever Years
11915,MaruStudio
11916,IGRODELSKY
11917,OSA Studio
11918,Avasion
11919,ColossusArc Entertainment
11920,GFX47
11921,"AppSir, Inc."
11922,Jero53motox
11923,Snow Day Software
11924,Distant Lantern Studios Ltd
11925,MAGES
11926,Jerk Circle Media
11927,wezor
11928,DCF STUDIOS
11929,Meka Games
11930,Teeter Games
11931,Uruca Game Studio
11932,Bravery Software
11933,Doghead Simulations
11934,Denormalizer
11935,Ator Neba
11936,Shenshella
11937,wuxin
11938,Duke Studio
11939,Yarne Games
11940,CYBEXLAB
11941,Agustin Eisman Moreno
11942,Kastrye
11943, Dagestan Technology
11944,ltaoist
11945,Regime X
11946,Physiology with Dr Christian
11947,StudioKanata
11948,ASK.
11949,HOH5HC 
11950,Sulton
11951,Malyarov Andrey
11952,Lightning Zebra
11953,SeedWall
11954,PixelPlex
11955,Magic Time Software
11956,odenis studio
11957, Nikita Online
11958,NHTV Breda University of Applied Sciences
11959,Tomasz Chmura
11960,VICE Productions (Poachers) Inc. 
11961,One Rep Closer
11962,SceneSoft
11963,Fly Troll Studio
11964,Life's Lane Studio
11965,GIPHY Inc.
11966,Maksim Chudaev
11967, OnBlind
11968, VladProduction
11969,NextVR
11970,Beastereggs
11971,Winglett Entertainment
11972,Dwarf Cavern
11973,Cédric Andreu
11974,Alex_redmiau
11975,Cetus Lab
11976,Hentai.US
11977,mirzagame5
11978,TSN Entertainment
11979,BEBONOZM
11980,Grim World Company
11981,Zelenov Artem
11982,Full Down Games
11983,Moral Anxiety Studio
11984,Ellie's Lunchbox
11985,Future Immersive
11986,Kajetan Andrzejak
11987,Mark Wortmann
11988,ZeichiGames
11989,Joyient
11990,EggBurn
11991,Nezphere
11992,Jamong Inc.
11993,Fury Games Production
11994,StikiPixels
11995,Juicy Lab
11996,Davide Andrian
11997,Amazing VR
11998,Shotgun with Glitters
11999,Upside Down Fox
12000,Владислав Витальевич Максутов
12001,WooJuDev
12002,Belka VR
12003,RoBot
12004,Apple Dash
12005,Lionmoon UG
12006,PatrAwW
12007,CGevo
12008,游学者狐狸
12009,Göksan Güner
12010,Petraller Studios
12011,Black Potion
12012,Dualgm
12013,Vesna Games
12014,Kneeling Bean Studio
12015,Pompi Pompi Entertainment
12016,StainlessHeart
12017,Triority
12018,Versus Publishing
12019,Timothy Findling
12020,頂点α
12021,Gamungu
12022,Electrical Eagle
12023,ExtinctionArts
12024,Rimma Filato
12025,Wolfgangis
12026,Lonely Boy Studio Inc.
12027,YOUGAKE
12028,squatnine
12029,Brwarner Studios
12030,FastGo Group
12031,Surrealscape Studios
12032,ESAT
12033,SteamWork
12034,"Druidic, LLC"
12035,CelLab
12036,Lazy Morning Games
12037,Mindfog games
12038,Alpha unit
12039,GukLabs
12040,WOMBO COMBO GAMES INC.
12041, MyACG Studio
12042,Pixel Sunset Studio
12043,Lyubomir Vasilev
12044,4EversGames
12045,Virtual Dor
12046,Flanker43
12047,Elibo Games
12048,GirlGame
12049,Demsum Games
12050,"Lumatap, LLC"
12051,Brighter3D Software Development Ltd.
12052,"TOM CREATE CO.,LTD."
12053,Online OciGrup SL
12054,Jesper Skjærbæk
12055,WyvernWare
12056,Polychroma Games
12057,Koruka
12058,Igor Krutov's games
12059,SaFiKiK
12060,Essential Games
12061,Flat Chest Dev
12062,TheWzzard
12063,Brian Guidarini
12064,GirlMod
12065,NORSKA
12066,Your Daily Fill
12067,GalactaVision
12068,Nexcore Studios
12069,"International GeoGebra Institute, IGI"
12070,WaterMagus
12071,BLESTWORKS
12072,Umix Studios
12073,Bawu Team
12074,许志修
12075,MentaLoop Games
12076,ThatGuyGilby
12077,Stylus Software
12078,War game studio
12079,Two Taters
12080,Allyi Games
12081,Rebuilt Games
12082,Bad Logic Studios
12083,LoneDev
12084,FYRG
12085,VectorGoat Games
12086,Nomad Studios
12087,GamingTaylor
12088,Zebec Games
12089,Cafe Shiba
12090,TYB Publishing
12091,Laina Interactive
12092,Boomfire Games
12093,BoomTownGames
12094,TeamPio Studio
12095,DeepWorks Studios
12096,Business Tycoon
12097,EliumLab
12098, AFBIK Studio
12099,Space Maker Studio
12100,Wilhelmsen Studios
12101,Giant Evil Robot
12102,Andy Zelonis
12103,wirYe Games
12104,Mirain Mainklain
12105,Erik 'The' Bell
12106,Chess Parallel Esports Team
12107,Jumbl Games
12108,Leviathan
12109,Cameron Ray
12110,東方幕華祭制作组
12111,David Vecchione
12112,甲山林娛樂股份有限公司
12113,"Naviworks Co.,Ltd."
12114,Fan Shi
12115,Factory 64 Games
12116,Sacred Walrus
12117,Games From The Deep
12118,Tasty Delicious Games
12119,Five Aces Publishing Ltd.
12120,Bright Phoenix Studio
12121,Uberbax Gaming
12122,Kluster Games
12123,Ugliest Horse Studio
12124,Zatara Software Ltd
12125,Gembasher Studio
12126,Dont Play These Games - Games
12127,Education These Days Ltd
12128,Revmatek
12129,Games by Bill B.
12130,Pierrec
12131,BEST KIRIN GLOBAL LIMITED
12132,晴
12133,Mauri Republic
12134,Guillaume Thiolliere
12135,Ludic Studios
12136,DRP
12137,64k
12138,Specular Theory
12139,"Visualistic Studios, LLC. "
12140,Gaijin Distribution KFT
12141,Webble Games
12142,blackHound Studios GbR
12143,Kluge Interactive
12144,TingThing
12145,Cheese Games
12146,Petcom ltd.
12147,Thor Gaming
12148,Unreal Gaming
12149,University of Cambridge Engineering Department
12150,TeamNova
12151,David AE
12152,Suspicious Box
12153,Matthew Nuss
12154,Turnspender
12155,Chesstar studios
12156,12B3
12157,Holistic Design
12158,The Stars Group Inc. 
12159,Yeli Orog
12160,Ty Victorson
12161,Jun Zhao
12162,Miracle Tea
12163,iQuantile
12164,DecadeDecaf
12165,PepoLab
12166,DHH Game
12167,Voronoi Games
12168,Cool and Normal Entertainment
12169,Cyclone Studios
12170,dramatic create
12171,MediaTale
12172,Game2Gather
12173,Atomic Drop Games
12174,Jaime Paz Lopes
12175,Inca Games
12176,Pie On A Plate Productions
12177,FireSine LLC
12178,Jason Aldred
12179,Halfbolt Studios
12180,Grade 9 Games
12181,John McElhaney
12182,Tomas Novak
12183,Madowl Games
12184,上海信虎文化传播有限公司
12185,TomatoFantasyGames
12186,Curious Visions
12187,Roman Shuvalov
12188,socah
12189,The Strangers
12190,GamePowerEs Team
12191,GuruWorks
12192,NK CREATIV TEAM
12193,R.P.
12194,Red Oak Studio
12195,Viny Game Studio
12196,Robbin Leung
12197,Gunval Team
12198,Stellar Oasis
12199,Veritenze LLC
12200,Marco Antonio Ayala Virrueta
12201,mkaatr
12202,Jānis Circenis
12203,Project_lelz
12204,Enigmatic Network
12205,Studio Crown Crest
12206,BaileyHausdorff Systems
12207,Skeptika1
12208,ImproVive
12209,Clickbait Studios
12210,Studio Gauntlet
12211,Maximus Ludos Studios
12212,Aventy's team
12213,Potion Games
12214,Ghost Lord Games
12215,MGstudio
12216,Another world
12217,Tender Claws
12218,Clecota Games
12219,Armoured Beans
12220,Eric Baskin
12221,UnholY CreatioN
12222,SC.Wu
12223,藍茶高校 Blue Tea College
12224,Golden Epoch Media
12225,Pixel Purrfection
12226,Papaya Play 
12227,The Black Jester and Realm of the Mental Midget Slayer
12228,Xand arts
12229,Emir Games
12230,Vandalia Softworks
12231,Boltok Games
12232,Not Chicken Games
12233,FG
12234,ObjectOnIT
12235,Alex Olinkiewicz
12236,Micro Revolution LLC
12237,Bon
12238,Ekrcoaster
12239,Rouhana
12240,Breaking Dimensions
12241,Zirasoft
12242,Levity Game
12243,SAFING
12244,David Seifers
12245,SoundAndFuryGames
12246,Volokitin Andrey
12247,Magic Horizons GmbH
12248,Binary Giants
12249,Deathbed Ltd
12250,McPoyLE Games
12251,Master Plan Multimedia LLC
12252,Jumb-O-Fun Games Inc
12253,Space Telescope Science Institute
12254,ShapeSim
12255,Opal Games
12256,Black Diskette Studio
12257,托更的修罗
12258,Patchwork Games
12259,Owl Tribe Entertainment
12260,Another Circus
12261,Banana Spilt
12262,Curio Productions
12263,Modus Interactive Games
12264,Neotro Inc.
12265,"Guangzhou little lamb Animation Technology Co., Ltd."
12266,Star Studios
12267,Life Zero
12268,Gamegrustudio
12269,AbstractArt
12270,Mata
12271,The Third Floor London Ltd
12272,Incendiary Entertainment Division
12273,The 3DO Company
12274,J&J Game Dev's
12275,MME
12276,Radical Piece
12277,Titan Studio
12278,gametornado
12279,NEBOCRY
12280,Jonathan Robson
12281,VRLab Academy
12282,gaming company
12283,PenguiNet
12284,dragonGlitch Games LLC
12285,Curtis Campion
12286,Forged Chaos LLC
12287,"Tech Titan, LLC."
12288,Kyle K.
12289,Tyler McDermott
12290,Tsurudeira
12291,Jeklin Games
12292,SIMAGINATION
12293,Jonathan Moye
12294,Gregg Brzozowski
12295,Kevin Yang Games
12296,Monticube
12297,Patryk Starzyński
12298,AquaBomber
12299,Chainsaw Games
12300,Michael Amzovski
12301,D4 Laboratory
12302,Meggic
12303,Netdragon Websoft Inc
12304,Aaron Angert
12305,SteinBock Games
12306,OKSoft
12307,Valkyrie Games
12308,Date/Time
12309,Chota Games Studio
12310,Super Bit Machine
12311,B. PRODUCTIONS
12312,theBroodProductions
12313,Precatio
12314,Shadow Factory
12315,Sylvestrina
12316,Rush Games
12317,Black Void Media
12318,SharkLord Entertainment
12319,3acg
12320,INDIECN 
12321,Team Lambda
12322,CCYY
12323,Freaky Creations
12324,Brian Fitzgerald
12325,DigitalArtefact
12326,Pickle Drugs
12327,Moon and Sea Studios
12328,Syndicate Atomic LLC. 
12329,Red Cattus
12330,Mythical Alterno
12331,Evil Bunny Studios
12332,Dohi Sweden AB
12333,Auraro
12334,Smartmove
12335,EYEJAM STUDIOS
12336,Totem Entertainment
12337,Outright Games Ltd. 
12338,Arbitrary Metric
12339,Pulse Studio LLC
12340,WoolyLittleGuys
12341,moon soul
12342,2axion
12343,DIEVOLUTION SOFTWARE
12344,Action Portal
12345,Chaos Theory Studios
12346,EviceGames
12347,Phodex Games
12348,Petushock Production
12349,Jhonatas da Silva Farias
12350,Gold5Games
12351,Indie Glue
12352,Sunfall games
12353,BlackRat
12354,Bannerman Games
12355,puncta
12356,MagicK
12357,dosinis
12358,Studio Cypix
12359,NCTkl
12360,Pavel Black
12361,stardust.ch
12362,NAPE GAMES
12363,Unlit Interactive
12364,Dreamflake
12365,Wafflesoft
12366,Sadetta
12367,Garmory
12368,DreamWorldGames
12369,Christian Boman
12370,Zero Imagination Productions
12371,M.I.M
12372,Nerd Herd Games
12373,Por si las moscas
12374,FENGYAPING
12375,Wevery
12376,Gamalocus Studios
12377,Wild River 
12378,VinciGames
12379,Heavenward Games
12380,HyacinthHeart Studio
12381,Owen Bell
12382,Gilrs Dance studio
12383,Hands!
12384,Umbress Games
12385,Intergalactic Education LLC
12386,樱
12387,Sam Enright
12388,Modularity
12389,Purple Kingdom Games
12390,Chukobyte
12391,Megaslow Studio
12392,Monster Tree
12393,Palfrey Games
12394,Star Tactics Team
12395,kjkjkAIStudio
12396,VR Studio
12397,Earthbound Games Ltd.
12398,cbinfosystems
12399,Speedrobo Games
12400,Broxilia LTD
12401,WIDStudio
12402,Jammin' Rabbit
12403,OCTET
12404,StellarXiela
12405,PalveGames
12406,Lazarus Software
12407,Evan Hecht
12408,Merryacht
12409,Sean Baker
12410,ThiefCat
12411,ImageCode
12412,Henry Dang PRG
12413,Void Calls
12414,no_rest
12415,ZekGame
12416,Mia Blais-Côté
12417,Cinematography Database
12418,Raising Awesome
12419,Mental Interactive
12420,Switchpilot
12421,Extra Mile Studios
12422,Zirbry Studio Smart Game
12423,704 Games Company
12424,MAMMOTH
12425, The Idea Software
12426,Gloves of Bobby
12427,VALOFE
12428,"Shenzhen Tanyu Interactive Entertainment Co., Ltd."
12429,FunLimit
12430,Surefire.Games
12431,GoodJob
12432,Daniel McCreary
12433,wind
12434,Llamasoft Ltd.
12435,Busking Software
12436,CreptsyStudio
12437,Soft Loft Studios
12438,Sean Mombourquette
12439,Firebelley
12440,In Vitro Games
12441,Yongjustyong
12442,PAIN Games
12443,Soaphog
12444,Cydonian Games
12445,KillGame
12446, Game for people	
12447,Donteco
12448,Team Navigator
12449,Dmitry Azarov
12450,Simple Racing
12451,Bondo Games
12452,Former Sun
12453,Cloudmoon Studios
12454,"HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO., LTD"
12455,Curtel Games
12456,Azimuthstar
12457,Convict Games
12458,Two Bits Kid
12459,Elite Games
12460,Lohsoft
12461,Simon Kaley
12462,NaA Studios
12463,Lachlan Woods
12464,Repixel8
12465,Global defense company
12466,Evil Burgers
12467,ALU Interactive
12468,liuguowang
12469,WeRVR Studio
12470,Wathitdew Record
12471,Flying Mantis Games
12472,スタジオムマ
12473,Gamebringer
12474,We are Huanxiangjin
12475,Hernan Caro Vilaburges
12476,SmartOliveGames
12477,DuckbearLab
12478,Lazy Gnomes
12479,PuzzleSpace
12480,Televisor
12481,GoldenCrest Games
12482,Labrodex Inc
12483,Pixel Draw
12484,獨立遊戲
12485,ON Reality lab.
12486,Rat Wrath Studios
12487,LB Studios
12488,阿达游戏
12489,Silence Game
12490,Nice Shoes
12491,Perchang
12492,Cerdeira Guillaume
12493,Saberphrog
12494,FAL Works
12495,ByteErrsLots Games
12496,Shaftesbury Sales Company
12497,Nicey Game
12498,Blasted Science
12499,terakorp
12500,Wicked Alley
12501,Creartstudio
12502,JFI GAMES
12503,GGaming
12504,Rice and Pixel Ltd
12505,Kz Software
12506,Ubisoft Entertainment				
12507,Digital Dog Games
12508,Oscar K
12509,RaafOritme
12510,Racing Thought Studios
12511,Fratboy Entertainment
12512,Russian Pirates
12513,Whalesoft Entertainment
12514,IO Games
12515,70:30
12516,QUIKIN Games
12517,PixelKiln
12518,PrinceXI
12519,Great Helm
12520,Jack The Creative
12521,TigerQiuQiu
12522,SignSine
12523,Team.WM
12524,Seaborgium Entertainment
12525,Framefield GmbH
12526,Nidal alshawwaf
12527,Emilex Gaming
12528,Something2
12529,Sander Juss
12530,utStudio
12531,JasmineSummer  Project
12532,HouseLife
12533,Mimic
12534,HDamas
12535,Blue Palm Studio
12536,Lockvia Studios
12537,Dagestan Technology	
12538,Aikesi
12539,Drymir
12540,Bill Ricardi
12541,Wanana Games
12542,Zever Games
12543,Andrew Chuprina
12544,James C Gray
12545,Dystopia Interactive
12546,vidiludi games and entertainment
12547,Roxra
12548,Great Lake Games
12549,Hellmade Games
12550,Vanl
12551,Rob Jinman
12552,SpinVR
12553,Naughty Children at Play
12554,WoahStudiosus
12555,Team Reset
12556,Rati Wattanakornprasit
12557,Outlawed Games
12558,C.A.Withey
12559,Mike Daas
12560,HitPoint Studios Inc.
12561,SpeedFrame
12562,SLASH
12563,Emakestudio
12564,Tim Veletta
12565,1MP
12566,Sourabh P Hamigi
12567,HITCLE.COM
12568,Green Pepperoni Software LLC
12569,Tendogames
12570,Session Seven Team
12571,Petroallah
12572,Toxic Sasquatch LLC
12573,Whitway Studios
12574,Dynamic zero
12575,Zarbuz
12576,Renan Miguelote Vianna
12577,Pomp Life Studios
12578,icefill
12579,Westdeutscher Rundfunk Koeln
12580,VBS
12581,Gronzragüer Games
12582,Tempo Wizard
12583,SunkenFish
12584,Innolabs
12585,Tilted Reality
12586,Root121 Games
12587,BEKoshi
12588,Paper House
12589,WarWolfWorks
12590,Rocketeer Games Studio LLC
12591,Bubble Studios
12592,sheissun
12593,Afeel inc
12594,"Monarchy Media, LLC"
12595,JMC Games
12596,FourthPixel
12597,npckc
12598,CHARON
12599,Andwhy
12600,SoloProduction
12601,Jeshawn Chrite
12602,Clockwork Origins
12603,Grevicor
12604,Studio Egg Roll
12605,KOEX studio
12606,ultale game production
12607,Nicholas Pellegrino
12608,Peter Manfreda
12609,Sinkhole Studio
12610,Pudding
12611,Chemical Bolt
12612,Henrico
12613,UniSoft Games
12614,ElMaHeGames
12615,ENC Games
12616,Rockbyte
12617,"Brahn Communications, Inc."
12618,Dmitriy Mamaev
12619,Nord GS
12620,Ahndong Studio
12621,Girls Dance Studio
12622,4188
12623,NikuTreat
12624,Osgoode Media
12625,battle fire studio
12626,Blaster
12627,LydGameStudio
12628,"POCKET PAIR, Inc."
12629,XiaogengXu
12630,Hyper Combo Studio
12631,Alex Ilitchev
12632,ProjectKlowd Game Studios
12633,RiftBreak Software
12634,Hubiao
12635,SimpleLogic
12636,Daltair
12637,Emitters
12638,Tower Games
12639,BigBro Games
12640,Spinix Games
12641,Sylph
12642,Norrman Brothers
12643,Two Too Many
12644,WarMachine
12645,Gorilla Tactics
12646,CTN Design
12647,bilibili
12648,"Good Game Studio Co., Ltd."
12649,Cold Pressed Games
12650,Nuclear Box
12651,RYM GAMES
12652,Dead Peach
12653,StalkerAlex...
12654,Kynoa SA
12655,Prime Studios
12656,Daniel Jeanneau
12657,80Arcade
12658,Artur Petrov
12659,Mushroom Games
12660,612 Games
12661,Fun Games For Free
12662,Mercator
12663,Trilum Studios
12664,Chronic Vagrant
12665,Intaglyph
12666,Motivation Game Studio
12667,LPS-Interactive
12668,Common Visual Entertainment
12669,Winterflood
12670,StelloHexis
12671,Michael Crabbs
12672,AK Sommerville
12673,迷茫的菜鸟
12674,Afterburn
12675,Not-So Classic Games
12676,16air
12677,CG Creations
12678,"Collective Learning group, The MIT Media Lab, NHK"
12679,Melancholic Nights Studio
12680,CaveBoy36
12681,Sandspire Interactive
12682,Pixel Whale
12683,WaxSkink
12684,LinkUp Games
12685,Lucid Silence Games
12686,Take Top
12687,Rizme
12688,Luke Sanderson
12689,Michael Seaholm
12690,Space Banana Studio
12691,Chen Jin
12692,AKV7
12693,Indiegma
12694,Immersive VR Education PLC
12695,Erow.Dev
12696,The Strike Team
12697,Autumn VR 
12698,VRtical Interactive
12699,Malika K. LLC
12700,felipejoys
12701,polytanQ
12702,Lucid Dreaming
12703,Operation Games
12704,Delve Interactive
12705,Hakagame
12706,Henez
12707,豆干叠叠木
12708,Toshihiko Kikuchi
12709,Deniz Kayacan
12710,Silverwing Productions S.L.
12711,Zatun
12712,Lenovo Ukraine
12713,Onlyjoy`s production
12714,ShenTzu Games
12715,清之鸣
12716,(STCG) Smoker The Car Game
12717,Cardinal Game Studio
12718,NeXToNe
12719,Opendream
12720,Different Game Studio
12721,StEaMPuNk GaMeS
12722,Swift Limit Games
12723,byolivierb
12724,Mr.Purple
12725,Elijah Goering
12726,Faritengames
12727,Sander Bos
12728,Perfect Acorn
12729,PsychicParrot
12730,SmallSqurriel
12731,BukGwak
12732,Thetis Games
12733,"Mika Mobile, Inc."
12734,Harissac
12735,Digitalworks
12736,BSS company
12737,AVB VR Games
12738,Fabio Adamo
12739,Animal Mouth
12740,Random Bird
12741,Farrago Fiction
12742,Garnudo Games
12743,MCON
12744,diamond productions
12745,Area 120
12746,Deeplink Studios
12747,Nincent
12748,David and Goliath International Corporation
12749,Hidoi Games
12750,China Sky Carving Game
12751,Fugalengram
12752,Hot Zombies Games
12753,Tesseract Software
12754,Hashed Egg
12755,CreaTeam
12756,Jonah Gasson
12757,Sifermi
12758,Pixel Cattle Games
12759,jitensyasougyou
12760,Chensey Game
12761,Jeon
12762,"MWN TECH.,LTD"
12763,Oliveshark
12764,Mad Devices
12765,PixelCat
12766,Onix Fox
12767,soul ink
12768,Alex Meng
12769,Pig's Indie Games
12770,Operation Codename
12771, HongbinGame
12772,AR Gaming
12773,AQUASTYLE
12774,ZBO interactive technology
12775,Jump Start Games
12776,Jakob Vidal
12777,Rockets and Cats
12778,Pixelfoot Games
12779,ときてっと
12780,Atansoft
12781,Yarrrg Studios
12782,Hunters Game Dev
12783,sgct
12784,Frostnoble
12785,Red Mouse Games
12786,Cheezy Freak
12787,HAN XU
12788,Nitroglycerin Ltd.
12789,SPARK Games
12790,Letzte Worte
12791,JMV
12792,Imex Media Inc
12793,Epsotic LLC
12794,Shardcien
12795,Notte Studio Games
12796,Vorge Studio
12797,Fun Guy Apps
12798,Gersh Games LLC
12799,"Laser Ranch, Inc."
12800,WhiteLakeStudio
12801,Koyannis Games
12802,BLAV
12803,GraphicDNA
12804,Gbrossoft
12805,Eroticon VR
12806,Alterindie LLC
12807,Esoterics
12808,Kekitopu
12809,WorteX
12810,Red Fox Game Studios
12811,Joseph Griggs
12812,Blet Studio!
12813,RenZhai
12814,Blacksmith
12815,Boombox
12816,Usa Com
12817,边玩边学网络科技有限公司
12818,Triseum
12819,Tomimar
12820,Eddie O'Hagan (Katianie)
12821,GonzoVR
12822,EmpromGame
12823,Cinetik lab
12824,QingHun
12825,NAISU
12826,Scott Adelman Apps Inc
12827,Ape Apps
12828,Victor Koroteev
12829,Brrrainz Incorporated
12830,Centicerise Productions
12831,Checkmaty
12832,Top Secret Studios
12833,QOVAQ
12834,Volrest
12835,Right Games	
12836,BinaryBox Studios
12837,VR-House
12838,Ahavah Studio
12839,Dead Genre Studios
12840,Petrolhead software
12841,Missing Digit
12842,Chair Game Studio
12843,幻苍夜
12844,Benarom Games
12845,Tacky Games
12846,hongjigame.com
12847,Goose
12848,Interdimensional Designs
12849,OTUSUN LAND
12850,Animvs Game Studio
12851,KZG
12852,TonAme
12853,Kombinat
12854,Sacred Star Team
12855,Mark Hill
12856,Ninba Games
12857,Orihaus
12858,SAARSE
12859,Brouillard
12860,Enki
12861,Fatal Error Games
12862,Obumo Games
12863,NoName Developments
12864,HronosGame
12865,Puzzle Game
12866, Fury Games Production
12867,Ammon Beardmore
12868,Sumalab
12869,Etqan Company
12870,Apache
12871,Zeuta Caffe
12872,Dobest Studio
12873,Pixanna
12874,Akaba Studio
12875,Fargamer Studios
12876,Blind Squirrel Entertainment Inc.
12877,Pal Diaray
12878,HanbitSoft Inc.
12879,Xenofusion Studios
12880,TrailAscender
12881,SimFabric
12882,Evan Veinotte
12883,"Downsideup Games, Inc."
12884,MoonShine Games
12885,Storming Tech
12886,Veathen Games
12887, Trueyuna Technology Co. Ltd.
12888,Forsend
12889,Simurg Games
12890,AppChu Indie Games
12891,Ralph Schaedler
12892,Bks
12893,Cyberdei Games
12894,PsiSyn Enterprises
12895,Pilipenko.xyz
12896,NikFamilyGames
12897,Re零同人社
12898,Accident Games Studio
12899,Lan Yu
12900,Station 437
12901,Melancholia Studio
12902,Cyber Chroma
12903,弦语蝶梦
12904, David J Ozsvath
12905,Gosuworks
12906,BADA Games
12907,Solidware Studios
12908,EnterUserNamePlease
12909,Pathfinder Games
12910,Falco Games
12911,Lucas Alexander Visual Arts
12912,Contra Concept
12913,Execution Unit Ltd
12914,Good Free Games To Play
12915,Saltclock Studio
12916,Bleeding Edge Studio
12917,Big Hat Games
12918,James Earl Cox III
12919,BoneCracker Games
12920,CYCLOPS
12921,3D FACTORY
12922,TongFang HongKong LTD
12923,Funny Angle Games
12924,The Work Club
12925,Populus
12926,LT
12927,Mobo Studio
12928,Flint Games
12929,Ánimas Games
12930,Han Zhiyu
12931,Dave Beck
12932,Button Punch Games LLC
12933,Jadefire Gaming
12934,GameTrek
12935,PlatformaVR
12936,Purple Studios
12937,Skeleton Business
12938,OTBS
12939,Zoka Bros.
12940,4/5 Dentists
12941,bluehexagons
12942,Jeffrey marsh
12943,Seemingly Pointless
12944,Malicious Games
12945,Geuluteogi
12946,厦门冠赢网络科技有限公司
12947,sheepChat Team
12948,Gamehouse
12949,MediaPod
12950,Yode Group
12951,ODIAK Games
12952,TheFitzyGames
12953,Kathlyn Games
12954,Innersloth
12955,MACAMANDI
12956,Super Retro Duck
12957,NOHAM Games
12958,gbelo Games
12959,NeutronStar.studio
12960,RPG Maker MV
12961,Team Cats & Bears
12962,Tall Guy Productions
12963,Lucky Games
12964,Koala Squad
12965,FIEA
12966,Auld Games
12967,Mature Games
12968,Greennine Games
12969,Original Gam
12970,Mario Almaguer
12971,SANBAE
12972,TeamNPC
12973,Anime Games
12974,EtherGaming
12975,Loria
12976,RPGGAME.
12977,HDR
12978,OXY GameLab
12979,Mafu Games
12980,Edym Pixels
12981,Akamurasaki Games
12982,INCENDIARY ENTERTAINMENT
12983,Charles Debczak
12984,Your Friends Upstairs
12985,Tired Dad Games
12986,Tehawar
12987,Diehardtales Games
12988,Kaminariya
12989,Anthopper Development
12990,Sea Creature Sandwich
12991,Spectrum Nox Media
12992,Null Pointer Studio
12993,LeonWaan Games
12994,Yuna Studio
12995,Phantom8 Studio
12996,callenshaw indiegames
12997,Renan Sylvestre Games
12998,Lemon Curd Games
12999,WANZUNGDEV
13000,self published
13001,TimeMachine
