developer_id,developer
14289,Subtle Games
14290,Black Potion
14291,Dollon
14292,Vesna Games
14293,Flying potato bread
14294,Kneeling Bean Studio
14295,Pompi Pompi Entertainment
14296,StainlessHeart
14297,Triority
14298,HitMaker Studio
14299,Timothy Findling
14300,頂点α
14301,Gamungu
14302,Electrical Eagle
14303,Rimma Filato
14304,Wolfgangis
14305,Lonely Boy Studio Inc.
14306,YOUGAKE
14307,squatnine
14308,Brwarner Studios
14309,FastGo Group
14310,Surrealscape Studios
14311,ESAT
14312,SweetApple
14313,"Druidic, LLC"
14314,Celusis
14315,Lazy Morning Games
14316,Mindfog games
14317,Alpha unit
14318,GukLabs
14319,WOMBO COMBO GAMES INC.
14320,Meteorbyte Studios
14321,Pixel Sunset Studio
14322,Lyubomir Vasilev
14323,Bleeding Edge
14324,Zombie Dynamics
14325,Virtual Dor
14326,Flanker43
14327,Elibo Games
14328,GirlGame
14329,The Burning Red
14330,"Lumatap, LLC"
14331,Brighter3D Software Development Ltd.
14332,"TOM CREATE CO.,LTD."
14333,Online OciGrup SL
14334,Jesper Skjærbæk
14335,WyvernWare
14336,Purple Tree
14337,Polychroma Games
14338,Koruka
14339,Igor Krutov's games
14340,SaFiKiK
14341,Essential Games
14342,Flat Chest Dev
14343,TheWzzard
14344,Brian Guidarini
14345,GirlMod
14346,NORSKA
14347,Your Daily Fill
14348,GalactaVision
14349,AhmetBehram
14350,"International GeoGebra Institute, IGI"
14351,WaterMagus
14352,BLESTWORKS
14353,Bawu Team
14354,许志修
14355,MentaLoop Games
14356,ThatGuyGilby
14357,Stylus Software
14358,War game studio
14359,Dream Execution
14360,Two Taters
14361,Allyi Games
14362,Rebuilt Games
14363,Bad Logic Studios
14364,LoneDev
14365,VectorGoat Games
14366,Team Nomad
14367,Taylor Marsh
14368,Zebec Games
14369,Cafe Shiba
14370,TYB Publishing
14371,Laina Interactive
14372,Boomfire Games
14373,BoomTownGames
14374,Oktay ŞAHİN
14375,None
14376,DeepWorks Studios
14377,Business Tycoon
14378,Elbrus
14379,Benjy Bates
14380,PlatSTUDIO
14381,Space Maker Studio
14382,Wilhelmsen Studios
14383,Christopher Anselmo
14384,Giant Evil Robot
14385,Andy Zelonis
14386,wirYe Games
14387,Mirain Mainklain
14388,Erik 'The' Bell
14389,Chess Parallel Esports Team
14390,Jumbl Games
14391,Leviathan
14392,Cameron Ray
14393,東方幕華祭制作组
14394,DV
14395,甲山林娛樂股份有限公司
14396,"Naviworks Co.,Ltd."
14397,萌约制作组
14398,Fan Shi
14399,Factory 64 Games
14400,Sacred Walrus
14401,Games From The Deep
14402,Tasty Delicious Games
14403,New Star Games Ltd.
14404,Bright Phoenix Studio
14405,Uberbax Gaming
14406,Moshe Linke
14407,Kluster Games
14408,Ugliest Horse Studio
14409,Zatara Software Ltd
14410,Gembasher Studio
14411,Dont Play These Games - Games
14412,Education These Days Ltd
14413,Revmatek
14414,unew
14415,Games by Bill B.
14416,Pierrec
14417,Orange Cat Studio
14418,晴
14419,Mauri Republic
14420,BVRgame
14421,Guillaume Thiolliere
14422,Ludic Studios
14423,DRP
14424,64k
14425,Specular Theory
14426,"Visualistic Studios, LLC."
14427,Darkflow Software
14428,blackHound Studios GbR
14429,Retrowave VR
14430,TingThing
14431,章鱼罐头制作组
14432,Petcom ltd.
14433,RAINGRAPH
14434,peter8031983
14435,Thor Gaming
14436,Unreal Gaming
14437,University of Cambridge Engineering Department
14438,TeamNova
14439,David AE
14440,Suspicious Box
14441,Maddnuss Games
14442,Turnspender
14443,Fummy
14444,Chesstar studios
14445,Suricate Software
14446,12B3
14447,Lucky VR Inc.
14448,Yeli Orog
14449,Ty Victorson
14450,Jun Zhao
14451,No Moss Studios
14452,Miracle Tea
14453,iQuantile
14454,DecadeDecaf
14455,PepoLab
14456,DHH Game
14457,Voronoi Games
14458,Cool and Normal Entertainment
14459,dramatic create
14460,MediaTale
14461,Game2Gather
14462,OSome Studio
14463,殇葵(K.)
14464,Atomic Drop Games
14465,Jaime Paz Lopes
14466,Sixth Vowel
14467,Pie On A Plate Productions
14468,FireSine LLC
14469,Jason Aldred
14470,Halfbolt Studios
14471,Grade 9 Games
14472,John McElhaney
14473,Tomas Novak
14474,Madowl Games
14475,上海信虎文化传播有限公司
14476,Lab42
14477,TomatoFantasyGames
14478,Curious Visions
14479,Roman Shuvalov
14480,Gualicho Games
14481,Zono
14482,socah development
14483,The Strangers
14484,GamePowerEs
14485,GuruWorks
14486,NK CREATIV TEAM
14487,R.P.
14488,Red Oak Studio
14489,Viny Game Studio
14490,Robbin Leung
14491,Lunar Great Wall Studios
14492,Gunval Team
14493,Stellar Oasis
14494,Veritenze LLC
14495,Marco Ayala Games
14496,Yuzusoft
14497,mkaatr
14498,Jānis Circenis
14499,Project_lelz
14500,Enigmatic Network
14501,Studio Crown Crest
14502,BaileyHausdorff Systems
14503,Marudice
14504,Ignite VR
14505,Skeptika1
14506,ImproVive
14507,Clickbait Studios
14508,Studio Gauntlet
14509,Maximus Ludos Studios
14510,Aventy's team
14511,Potion Games
14512,Ghost Lord Games
14513,MGstudio
14514,Another world
14515,Tender Claws
14516,Clecota Games
14517,TiredOfCoding
14518,Armoured Beans
14519,Eric Baskin
14520,UnholY CreatioN
14521,Bip Media
14522,SC.Wu
14523,藍茶高校 Blue Tea College
14524,Golden Epoch Media
14525,Aslan Game Studio
14526,Denis Martin
14527,Team Guazú
14528,Pixel Purrfection
14529,The Black Jester
14530,Xand arts
14531,Emir Cerimovic
14532,ProudMom Games
14533,Boltok Games
14534,Not Chicken Games
14535,FG
14536,ObjectOnIT
14537,Alex Olinkiewicz
14538,Micro Revolution LLC
14539,Bon
14540,Ekrcoaster
14541,2cute
14542,Rouhana
14543,Breaking Dimensions
14544,Zirasoft
14545,KIZILARSLAN
14546,SAFING
14547,David Seifers
14548,GooDGooN
14549,CryptMade
14550,SoundAndFuryGames
14551,Volokitin Andrey
14552,Classic Arts GmbH
14553,Binary Giants
14554,Deathbed Ltd
14555,JoHo
14556,Softwaves Mini
14557,Canvas+Garden
14558,Protoculture Games
14559,Master Plan Multimedia LLC
14560,Jumb-O-Fun Games Inc
14561,Space Telescope Science Institute
14562,ShapeSim
14563,Dustyroom
14564,"IGGYMOB Co.,Ltd"
14565,Black Diskette
14566,托更的修罗
14567,Patchwork Games
14568,Owl Tribe Entertainment
14569,Another Circus
14570,Kizami Fans Club
14571,Curio Productions
14572,Hasoyua
14573,Modus Interactive Games
14574,Neotro Inc.
14575,"Guangzhou little lamb Animation Technology Co., Ltd."
14576,Star Studios
14577,Life Zero
14578,Gamegrustudio
14579,Circle Poison
14580,AbstractArt
14581,Mata
14582,The Third Floor London Ltd
14583,Fury Strike Team
14584,ATLUS
14585,Archetype Interactive
14586,J&J Game Dev's
14587,Red Accent Studios
14588,MME
14589,Team A.R.G.
14590,Titan Studio
14591,gametornado
14592,Jonathan Robson
14593,VRLab Academy
14594,Buckshot Software
14595,PenguiNet
14596,dragonGlitch Games LLC
14597,Curtis Campion
14598,Forged Chaos LLC
14599,Lance Littleton
14600,Shahzeb A.
14601,Tyler McDermott
14602,Tsurudeira
14603,Sean Walsh
14604,SIMAGINATION
14605,Jonathan Moye
14606,Gregg Brzozowski
14607,Kevin Yang Games
14608,Monticube
14609,Patryk Starzyński
14610,AquaBomber
14611,Chainsaw Games
14612,宅羊
14613,Michael Amzovski
14614,D4 Laboratory
14615,Meggic
14616,Netdragon Websoft Inc
14617,Aaron Angert
14618,Konekroyd
14619,SteinBock Games
14620,G+工程团
14621,OKSoft
14622,Valkyrie
14623,Date/Time
14624,Chota Games Studio
14625,Super Bit Machine
14626,ESTS SYSTEMS
14627,theBroodProductions
14628,Precatio
14629,SouzaiSoftSugar
14630,Shadow Factory
14631,Never Knows Best制作组
14632,Sylvestrina
14633,Art of The Rush
14634,Black Void Media
14635,RoySlam
14636,3RISE
14637,Gamma-Lambda Games
14638,Team Lambda
14639,CCYY
14640,Freaky Creations
14641,Brian Fitzgerald
14642,DigitalArtefact
14643,Pickle Drugs
14644,Moon and Sea Studios
14645,melessthanthree
14646,Red Cattus
14647,Mythical Alterno
14648,Matthew Hare
14649,Dohi Sweden AB
14650,Auraro
14651,Smartmove
14652,EYEJAM STUDIOS
14653,Totem Entertainment
14654,Climax Studios Ltd.
14655,Arbitrary Metric
14656,Pulse Studio LLC
14657,WoolyLittleGuys
14658,moon soul
14659,Vulcan
14660,Thomas Diehl
14661,Action Portal
14662,TechnoBrake
14663,Chaos Theory Studios
14664,EviceGames
14665,Phodex Games
14666,Petushock Production
14667,Jhonatas da Silva Farias
14668,Gold5Games
14669,Indie Glue
14670,Sunfall games
14671,BlackRat
14672,Bannerman Games
14673,Aubrey Isaacman
14674,MagicK
14675,dosinis
14676,Studio Cypix
14677,NCTkl
14678,Pavel Black
14679,stardust.ch
14680,NAPE GAMES
14681,Unlit Interactive
14682,Dreamflake
14683,Wafflesoft
14684,Sadetta
14685,Garmory
14686,DreamWorldGames
14687,Christian Boman
14688,Zero Imagination Productions
14689,Ian
14690,Nerd Herd Games
14691,Por si las moscas
14692,FENGYAPING
14693,Gamalocus Studios
14694,F.G.I.
14695,Heavenward Games
14696,HyacinthHeart
14697,Owen Bell
14698,Girls Dance studio
14699,Hands!
14700,BuzzTwin
14701,Umbress Games
14702,Intergalactic Education LLC
14703,樱
14704,Sam Enright
14705,Foxie Ventures
14706,Old Skull Games
14707,Purple Kingdom Games
14708,Chukobyte
14709,Megaslow Studio
14710,Monster Tree
14711,Star Tactics Team
14712,kjkjkAIStudio
14713,Earthbound Games Ltd.
14714,cbinfosystems
14715,Speedrobo Games
14716,Broxilia LTD
14717,WIDStudio
14718,Jammin' Rabbit
14719,OCTET
14720,StellarXiela
14721,PalveGames
14722,Lazarus Software
14723,Göksan Güner
14724,Evan Hecht
14725,Joon Chang
14726,Sean Baker
14727,ThiefCat
14728,ImageCode
14729,Henry Dang
14730,Void Calls
14731,no_rest
14732,ZekGame
14733,Mia Blais-Côté
14734,Matt Workman
14735,RevolutionGT
14736,Sean J. Miller
14737,Davide Riccitiello
14738,Switchpilot
14739,Kenny Creanor
14740,Booming Games
14741,Zirbry Studio
14742,Monster Games
14743,MAMMOTH
14744,Gloves of Bobby
14745,VALOFE
14746,Overture
14747,FunLimit
14748,GoodJob
14749,Daniel McCreary
14750,wind
14751,NS
14752,Busking Software
14753,LEAP Game Studios
14754,CreptsyStudio
14755,Harmorise
14756,Soft Loft Studios
14757,Hard Rock Studios
14758,Sean Mombourquette
14759,Breadmeat
14760,Firebelley
14761,In Vitro Games
14762,Yongjustyong
14763,PAIN Games
14764,Cydonian Games
14765,KillGame
14766,Donteco
14767,Team Navigator
14768,Dmitry Azarov
14769,Simple Racing
14770,Bondo Games
14771,Former Sun
14772,Cloudmoon Studios
14773,90Games
14774,"HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO., LTD"
14775,Curtel Games
14776,YELTYSH
14777,Azimuthstar
14778,Convict Games
14779,Two Bits Kid
14780,Elite Games
14781,Lohsoft
14782,Simon Kaley
14783,NaA Studios
14784,Lachlan Woods
14785,Repixel8
14786,Global defense company
14787,Evil Burgers
14788,ALU Interactive
14789,liuguowang
14790,WeRVR Studio
14791,Wathitdew Record
14792,Flying Mantis Games
14793,スタジオムマ
14794,Gamebringer
14795,幻想禁
14796,Hernan Caro Vilaburges
14797,SmartOliveGames
14798,DuckbearLab
14799,Lazy Gnomes
14800,PuzzleSpace
14801,Televisor
14802,Gamedust Sp. z o.o.
14803,GoldenCrest Games
14804,Labrodex Inc
14805,Pixel Draw
14806,嘟嘟
14807,ON Reality lab.
14808,Rat Wrath Studios
14809,Reuben Lewis
14810,阿达游戏
14811,Silence Game
14812,Nice Shoes
14813,Perchang
14814,Cerdeira Guillaume
14815,Fiction Factory Games
14816,Saberphrog
14817,FAL Works
14818,ByteErrsLots Games
14819,Shaftesbury Darken Digital Inc.
14820,Nicey Game
14821,Bunny
14822,Kit Gardner
14823,Josh Moody
14824,terakorp
14825,Wicked Alley
14826,Creartstudio
14827,JFI GAMES
14828,GGaming
14829,Rice and Pixel Ltd
14830,Kz Software
14831,Digital Dog Games
14832,Oscar K
14833,RaafOritme
14834,Racing Thought Studios
14835,Fratboy Entertainment
14836,Russian Pirates
14837,Whalesoft Entertainment
14838,IO Games
14839,Dominik Michalke
14840,QUIKIN Games
14841,PixelKiln
14842,PrinceXI
14843,Great Helm
14844,Jack The Creative
14845,TigerQiuQiu
14846,SignSine
14847,Team.WM
14848,Seaborgium Entertainment
14849,Framefield GmbH
14850,Alex Zelenskyi
14851,Mighty Papaya
14852,Nidal alshawwaf
14853,Alexander Guo
14854,Platonic Game Studio
14855,Sander Juss
14856,utStudio
14857,JasmineSummer Project
14858,HouseLife
14859,Mimic
14860,Kuzcopia
14861,Blue Palm Studio
14862,ANAGRAM
14863,Lockvia Studios
14864,Aikesi
14865,Drymir
14866,SRV-game
14867,Bill Ricardi
14868,Wanana Games
14869,Zever Games
14870,Andrew Chuprina
14871,James C Gray
14872,Dystopia Interactive
14873,不公开
14874,Dustin Chalker
14875,vidiludi games and entertainment
14876,NUMENA GmbH
14877,Fat Agent
14878,Roxra
14879,Sports Director Ltd
14880,Great Lake Games
14881,Hellmade Games
14882,Vanl
14883,Rob Jinman
14884,SpinVR
14885,Naughty Children at Play
14886,Team Reset
14887,Rati Wattanakornprasit
14888,NEKOPURU
14889,C.A.Withey
14890,Mike Daas
14891,HitPoint Studios Inc.
14892,SpeedFrame
14893,Kotsurenko Vitaliy
14894,SLASH
14895,Emakestudio
14896,Tim Veletta
14897,1MP
14898,Sourabh P Hamigi
14899,Sensitivity Elf
14900,MangaGamer
14901,Green Pepperoni Software LLC
14902,Tendogames
14903,Aksys Games
14904,Session Seven Team
14905,Petroallah
14906,Toxic Sasquatch Games
14907,Whitway Studios
14908,Dynamic zero
14909,Zarbuz
14910,Renan Miguelote Vianna
14911,Hunter Jonakin
14912,icefill
14913,Wild Kid Games
14914,ilxappp
14915,Gronzragüer Games
14916,Tempo Wizard
14917,SunkenFish
14918,Innolabs
14919,Tilted Reality
14920,Root121 Games
14921,BEKoshi
14922,Paper House
14923,WarWolfWorks
14924,Rocketeer Games Studio LLC
14925,ECool Game
14926,Bubble Studios
14927,sheissun
14928,Afeel inc
14929,"Monarchy Media, LLC"
14930,JMC Games
14931,FourthPixel
14932,npckc
14933,CHARON
14934,Andwhy
14935,SoloProduction
14936,Jeshawn Chrite
14937,Clockwork Origins
14938,Dave Myers
14939,Grevicor
14940,Studio Egg Roll
14941,KOEX studio
14942,ultale game production
14943,OurLastSpring
14944,Nicholas Pellegrino
14945,Peter Manfreda
14946,Sinkhole Studio
14947,Team GR
14948,Chemical Bolt
14949,Henrico
14950,UniSoft Games
14951,ElMaHeGames
14952,ENC Games
14953,Rockbyte
14954,Brahn Games
14955,Dmitriy Mamaev
14956,Nord GS
14957,Ahndong Studio
14958,Girls Dance Studio
14959,4188
14960,NikuTreat
14961,Osgoode Media
14962,battle fire studio
14963,Blaster
14964,LydGameStudio
14965,"POCKET PAIR, Inc."
14966,XiaogengXu
14967,Hyper Combo Studio
14968,Alex Ilitchev
14969,ProjectKlowd Game Studios
14970,RiftBreak Software
14971,Hubiao
14972,SimpleLogic
14973,Team Grappling Hook
14974,Daltair
14975,HYTEK94
14976,Tower Games
14977,BigBro Games
14978,Spinix Games
14979,Sylph
14980,Norrman Brothers
14981,JiangHu Studio
14982,Two Too Many
14983,WarMachine
14984,Gorilla Tactics
14985,Nanjing AQUATRAX
14986,"Good Game Studio Co., Ltd."
14987,Cold Pressed Games
14988,Nuclear Box
14989,Electro gryphon gamelab
14990,RYM GAMES
14991,Dead Peach
14992,Kynoa SA
14993,Prime Studios
14994,Daniel Jeanneau
14995,80Arcade
14996,Artur Petrov
14997,Luiz Felipe Da Silva Marian
14998,Lub Blub
14999,Fun Games For Free
15000,Mercator
15001,Trilum Studios
15002,Chronic Vagrant
15003,Randell Lynch
15004,Intaglyph
15005,Motivation Game Studio
15006,Paul Sobkowiak
15007,Common Visual Entertainment
15008,Winterflood
15009,StelloHexis
15010,Michael Crabbs
15011,Blast Radius Game Studios
15012,AK Sommerville
15013,迷茫的菜鸟
15014,Afterburn
15015,Not-So Classic Games
15016,16air
15017,CG Creations
15018,"Takahito Ito, Cesar Hidalgo, et al."
15019,Melancholic Nights Studio
15020,CaveBoy36
15021,Sandspire Interactive
15022,Pixel Whale
15023,WaxSkink
15024,LinkUp Games
15025,Lucid Silence Games
15026,Take Top
15027,Fantasy Li
15028,Not a Number
15029,Rizme
15030,Luke Sanderson
15031,Michael Seaholm
15032,Space Banana Studio
15033,Chen Jin
15034,2ndRevelation
15035,AKV7
15036,Indiegma
15037,Immersive VR Education PLC
15038,NeoBird
15039,Erow.Dev
15040,The Strike Team
15041,Autumn VR
15042,VRtical Interactive
15043,Malika K. LLC
15044,felipejoys
15045,Cabbit
15046,polytanQ
15047,Lucid Dreaming
15048,Operation Games
15049,Hakagame
15050,Henez
15051,豆干叠叠木
15052,Toshihiko Kikuchi
15053,Deniz Kayacan
15054,Play2Speak
15055,Zatun
15056,Sensorama
15057,MadBox
15058,ShenTzu
15059,KX  Games
15060,清之鸣
15061,(STCG) Smoker The Car Game
15062,Cardinal Game Studio
15063,NeXToNe
15064,Mogila Games
15065,Opendream
15066,Different Game Studio
15067,StEaMPuNk GaMeS
15068,Swift Limit Games
15069,byolivierb
15070,Mr.Purple
15071,Elijah Goering
15072,Faritengames
15073,Sander Bos
15074,Peter Simmons
15075,PsychicParrot
15076,BOOMZAP
15077,SmallSqurriel
15078,Jaesung Kim
15079,One Click Man
15080,MadeWave Studios
15081,Thetis Games
15082,"Mika Mobile, Inc."
15083,Scran
15084,Zouking
15085,Be hate Free.org
15086,BSS company
15087,MyDearest Inc.
15088,Sunny Show
15089,AVB VR Games
15090,Fabio Adamo
15091,Animal Mouth
15092,Random Bird
15093,Farrago Fiction
15094,Garnudo Games
15095,MCON
15096,diamond productions
15097,Area 120
15098,Deeplink Studios
15099,Nincent
15100,Blacksmith Studios
15101,Hidoi Games
15102,China Sky Carving Game
15103,Fugalengram
15104,Hot Zombies Games
15105,Tesseract Software
15106,Hashed Egg
15107,CreaTeam
15108,Jonah Gasson
15109,Sifermi
15110,Pixel Cattle Games
15111,自転車創業
15112,Chensey Game
15113,Jeon
15114,"MWN TECH.,LTD"
15115,Oliveshark
15116,Mad Devices
15117,PixelCat
15118,Onix Fox
15119,soul ink
15120,Alex Meng
15121,Pig's Indie Games
15122,Operation Codename
15123,AR Gaming
15124,AQUASTYLE
15125,ZBO interactive technology
15126,Jump Start Games
15127,Jakob Vidal
15128,nP Studios
15129,Rockets and Cats
15130,Pixelfoot Games
15131,ときてっと
15132,Atansoft
15133,Yarrrg Studios
15134,Hunters Game Dev
15135,sgct
15136,Frostnoble
15137,Red Mouse Games
15138,Cheezy Freak
15139,HAN XU
15140,Nitroglycerin Ltd.
15141,SPARK Games
15142,"Matthias Patscheider, Samantha Povolny, Bianca Zankl"
15143,Ladybug Games
15144,JMV
15145,Imex Media Inc
15146,Andy Sharpe
15147,Shardcien
15148,Notte Studio Games
15149,Vorge Studio
15150,Fun Guy Apps
15151,Gersh Games LLC
15152,"Laser Ranch, Inc."
15153,Dilemmastudio-困境游戏
15154,Koyannis Games
15155,BLAV
15156,GraphicDNA
15157,Gbrossoft
15158,Eroticon VR
15159,Alterindie LLC
15160,Esoterics
15161,Kel
15162,Kekitopu
15163,WorteX
15164,Red Fox Game Studios
15165,Joseph Griggs
15166,Blet Studio!
15167,RenZhai(人宅)
15168,Blacksmith
15169,Collision Studios
15170,Phoenix Game Studio
15171,Usa Com
15172,Drageus Games S.A.
15173,边玩边学网络科技有限公司
15174,MioMax
15175,Think Arcade
15176,Team Entropy
15177,Frog Paw Studios
15178,Triseum
15179,Tomimar
15180,Eddie O'Hagan (Katianie)
15181,GonzoVR
15182,EmpromGame
15183,Maestro Cinetik
15184,QingHun
15185,NAISU
15186,Scott Adelman Apps Inc
15187,Ape Apps
15188,Victor Koroteev
15189,Brrrainz Incorporated
15190,Centicerise Productions
15191,Checkmaty
15192,Falling Ninja Productions
15193,QOVAQ
15194,Volrest
15195,BinaryBox Studios
15196,Laurens van Roomen
15197,Ahavah Studio
15198,Black Hand Studio
15199,PlayMobileFree
15200,Dead Genre Studios
15201,Petrolhead software
15202,Missing Digit
15203,Chair Game Studio
15204,幻苍夜
15205,Benarom Games
15206,NX Games
15207,NicSig23
15208,hongjigame.com
15209,Cory Long
15210,Interdimensional Designs
15211,Lowixsama
15212,OTUSUN LAND
15213,Animvs Game Studio
15214,KZG
15215,IK
15216,Han Jaehee
15217,TonAme
15218,Kombinat
15219,Sacred Star Team
15220,Mark Hill
15221,AlchemyBlue
15222,Ninba
15223,Orihaus
15224,SAARSE
15225,Brouillard
15226,Enki
15227,Fatal Error Games
15228,Dante Knoxx
15229,Obumo Games
15230,Joyful Software Games
15231,Erik Sillén
15232,迷糊的安安
15233,NoName Developments
15234,HronosGame
15235,Puzzle Game
15236,Ammon Beardmore
15237,Sumalab
15238,CUBE 332
15239,Etqan Company
15240,Apache
15241,Zeuta Caffe
15242,Dobest Studio
15243,Notor Games Studio
15244,Celianna
15245,BrainStorming Team
15246,Akaba Studio
15247,Fargamer Studios
15248,Blind Squirrel Games
15249,Pal Diaray
15250,T3Entertainment
15251,Xenofusion Studios
15252,TrailAscender
15253,SimFabric
15254,Evan Veinotte
15255,"Downsideup Games, Inc."
15256,MoonShine Games
15257,Storming Tech
15258,Veathen Games
15259,Forsend
15260,Simurg Games
15261,AppChu Indie Games
15262,MorbidWare
15263,Ralph Schaedler
15264,Studio Bidon Games
15265,Bks
15266,Cyberdei
15267,Svyatoslav Pilipenko
15268,NikFamilyGames
15269,Re零同人社
15270,Accident Games Studio
15271,Lan Yu
15272,Station 437
15273,Melancholia Studio
15274,Cyber Chroma
15275,弦语蝶梦
15276,The DF Team
15277,Gosuworks
15278,SUPER WAVE Studio
15279,Solidware Studios
15280,EnterUserNamePlease
15281,Phoenixxx Games
15282,Little Cute Circle
15283,Pathfinder Games
15284,Falco Games
15285,Lucas Alexander Visual Arts
15286,Contra Concept
15287,Execution Unit Ltd
15288,KG Game Studuo
15289,Good Free Games To Play
15290,Saltclock Studio
15291,Bleeding Edge Studio
15292,Big Hat Games
15293,James Earl Cox III
15294,BoneCracker Games
15295,CYCLOPS
15296,3D FACTORY
15297,Nicolas Bing
15298,MECHREVO VR
15299,Funny Angle Games
15300,The Work Club
15301,Populus
15302,LT
15303,Mobo Studio
15304,Flint Games
15305,GameSamba
15306,GameHollywood
15307,Ánimas Games
15308,Han Zhiyu
15309,Dave Beck
15310,Button Punch Games LLC
15311,Jadefire Gaming
15312,John Segerstedt
15313,GameTrek
15314,PlatformaVR
15315,Purple Studios
15316,Skeleton Business
15317,Divinit Entertainment
15318,OTBS
15319,Zoka Bros.
15320,Spencer Pilarski
15321,bluehexagons
15322,Jeffrey Marsh
15323,Seemingly Pointless
15324,Malicious Games
15325,Geuluteogi
15326,厦门冠赢网络科技有限公司
15327,sheepChat Team
15328,MediaPod
15329,Yode Group
15330,ODIAK Games
15331,TheFitzyGames
15332,Kathlyn Games
15333,Galope
15334,Innersloth
15335,Samuel Sales Gomes
15336,Super Retro Duck
15337,NOHAM Games
15338,gbelo Games
15339,Roamers.studio
15340,Green Moon Games
15341,Team Cats & Bears
15342,Tall Guy Productions
15343,Lucky Games
15344,Koala Squad
15345,Quality Games
15346,Auld Games
15347,Mature Games
15348,Greennine Games
15349,Original Gam
15350,Mario Almaguer
15351,SANBAE
15352,TeamNPC
15353,Anime Games
15354,NBOYS
15355,EtherGaming
15356,Loria
15357,RPGGAME
15358,DRproject
15359,Volkan Dagdelen
15360,Mafu Games
15361,Edym Pixels
15362,Akamurasaki Games
15363,Logan Acree
15364,Charles Debczak
15365,Your Friends Upstairs
15366,Tired Dad Games
15367,Tehawar
15368,Class of 2017-2018
15369,Kaminariya
15370,Kit Martin
15371,Sea Creature Sandwich
15372,Spectrum Nox Media
15373,Null Pointer Studio
15374,LeonWaan Games
15375,Yuna Studio
15376,白露社
15377,窝窝社
15378,Phantom8 Studio
15379,callenshaw indiegames
15380,Renan Sylvestre
15381,Lemon Curd Games
15382,WANZUNGDEV
15383,Mad Gnolas
15384,TimeMachine
15385,Christopher Pollard
15386,Immersive Time Machine Inc.
15387,LAS Team
15388,Freedintale Studio
15389,Triple Topping
15390,Sandbank Studios Ltd
15391,Ignat Cherkashin
15392,Sounding Stone / 老奉毊
15393,Homebrew Cult
15394,DVL GAMES
15395,Khramov Serhii
15396,狼皮羊工作室
15397,Ravengrounds LIMITED
15398,JustWall Games
15399,灰猫
15400,Anarchy Softworks LLC
15401,Ravanok
15402,Makeshift Monocle
15403,Robson Paiva
15404,BURRIK
15405,Processor Game Studio
15406,Atarei
15407,Marco Braun
15408,Jason Kaldenbach
15409,Domoskanov Evgeny
15410,SnowEagle Entertainment
15411,Sundew Studios
15412,Great Potion Games
15413,Graf von Wenzel
15414,No Strike
15415,Sonic-Alpha
15416,JEPR DEV
15417,Hunter Games
15418,第一點心
15419,voodoosoft
15420,Omey Salvi
15421,Max Whale
15422,DaFluffyPotato
15423,Volcanoid
15424,Edvardas Šneideris
15425,Campus ADN 2017-2018
15426,PolyGryph Studios
15427,_trackC Studios
15428,Bony Yousuf
15429,I-Inferno
15430,Dungeonation
15431,Denizen Seven
15432,SimppleGames
15433,Quiet Storm
15434,WVV-Games.com
15435,OGUREC APPS
15436,Jaydon Schumacker
15437,bongjicat
15438,LoopGame
15439,Yurae
15440,JPEG OF PAIN GAMES
15441,Icy North Games
15442,Black Deck Crew
15443,Erik Andronico
15444,Muttley1968
15445,"Hollowhead, Inc."
15446,Outrage Games
15447,Alex Serpentini
15448,tomimar
15449,MAENTRUS DIGITAL LAB PT
15450,CHOU CHENG LU
15451,十一游戏
15452,liugao
15453,Ascension Dream
15454,GeneGames
15455,AllMySkyStudio
15456,boxedworks
15457,BYU Animation -  Class of 2018
15458,Fullbrik Games
15459,Ottropi Games
15460,北京凌宇智控科技有限公司
15461,Caffeine
15462,Chumoran
15463,Normal Wholesome Games
15464,Curveball Games
15465,DID Games
15466,WobblyTrout
15467,Guido Out
15468,Dmitry Morozov
15469,Tonye Amienyo
15470,VD-dev
15471,LemoNeko Software
15472,Polinc Games
15473,Aaron DeVries
15474,Composition Game Studio
15475,FinalBit
15476,FIRST_UKRAINIAN
15477,M.R.S.
15478,GSQ Games
15479,oops11
15480,Eric L.
15481,S'Games
15482,StarCruiser Studio S.L.
15483,Silvio Mölter
15484,Dandy Dino Studio
15485,Rob Engel
15486,Milpitians
15487,Pixel Forge Games
15488,Tribetoy
15489,IceTorch Interactive
15490,Electronic Life Games
15491,Mubarak AlKhuzaee
15492,Flowen Productions LLC
15493,Great Chief Studio
15494,Ripknot System
15495,Ian C Pook
15496,SinorCreate
15497,Cole and Jordan Studios
15498,NOINDEX GAMES
15499,Games By Cane
15500,DCELL GAME STUDIO
15501,仿生梦 Personal Studio
15502,Dance studio mix
15503,TeamKRAMA
15504,Julian Stables
15505,Evil Chicken
15506,OfficialCH
15507,Aerolito
15508,Tormentor
15509,C Prompt Games
15510,Wolfalone Studio
15511,Fluffy Menace
15512,Evistoria Games
15513,MayoNinja Games
15514,Osarion
15515,CakeNeq Games
15516,Blue Commands
15517,Light Strategy Series
15518,Myrrh creative
15519,Sch.Black plastic
15520,Primarch Interactive
15521,Erik Sheader-Smith
15522,Infinite Beta Games
15523,Lee Fuller
15524,TimeTravel_1
15525,GOSDEP USA
15526,Inusuku
15527,Essency Studios
15528,Jorge Diaz Alcaraz
